subject_id,recording_id,date,metric,value,unit,source,provenance
p000005,p000005_hour2,2024-01-03,spo2,97.000,%,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour2,2024-01-03,temperature,37.220,C,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour2,2024-01-03,sbp,142.000,mmHg,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour2,2024-01-03,map,103.000,mmHg,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour2,2024-01-03,resp_rate,19.000,breaths/min,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour2,2024-01-03,icu_los_hours,4.000,hours,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour2,2024-01-03,sepsis_label,0,binary,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour3,2024-01-04,heart_rate,73.000,bpm,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour3,2024-01-04,spo2,98.000,%,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour3,2024-01-04,sbp,144.000,mmHg,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour3,2024-01-04,map,99.000,mmHg,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour3,2024-01-04,resp_rate,17.000,breaths/min,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour3,2024-01-04,icu_los_hours,5.000,hours,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour3,2024-01-04,sepsis_label,0,binary,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour4,2024-01-05,heart_rate,71.000,bpm,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour4,2024-01-05,spo2,97.000,%,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour4,2024-01-05,sbp,144.000,mmHg,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour4,2024-01-05,resp_rate,17.000,breaths/min,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour4,2024-01-05,icu_los_hours,6.000,hours,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour4,2024-01-05,sepsis_label,0,binary,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour5,2024-01-06,icu_los_hours,7.000,hours,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
p000005,p000005_hour5,2024-01-06,sepsis_label,0,binary,physionet_sepsis_challenge2019_training_setA,"{""success"":true,""url"":""https://physionet.org/files/challenge-2019/1.0.0/training/training_setA/p000005.psv"",""http_status"":200,""retrieved_at"":""2026-09-25T13:48:59.239980+00:00"",""content_sha256"":""dbd354e0a7c3c759f34b8decdbe43d766899b524ad8be50c5ac78e92447ac3ae"",""row_count"":6,""error"":null,""patient_id"":""p000005"",""training_set"":""training_setA""}"
